YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25,25,,,21.7,28.6,1487,,,,,"$35,000 - $49,999",,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,21.6,21.6,,,18.6,24.9,1461,,,,,"$50,000 - $74,999",,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Income,"$50,000 - $74,999",INC,INC5075
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,14.6,14.6,,,12.4,17.1,2178,,,,,"$75,000 or greater",,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,28.3,28.3,,,25,31.8,1660,,,,,Data not reported,,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Income,Data not reported,INC,INCNR
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,23.9,23.9,,,22.6,25.2,8830,,,,,,Non-Hispanic White,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,32,32,,,27.8,36.6,994,,,,,,Non-Hispanic Black,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,32.1,32.1,,,28.5,35.9,1083,,,,,,Hispanic,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Race/Ethnicity,Hispanic,RACE,RACEHIS
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.1,19.1,,,11.4,30.3,106,,,,,,Asian,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Race/Ethnicity,Asian,RACE,RACEASN
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,41,41,,,28,55.3,93,,,,,,American Indian/Alaska Native,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,29.9,29.9,,,21.7,39.7,178,,,,,,2 or more races,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(28.932040377000476, -81.92896053899966)",PA,PA1,Q047,VALUE,12,Race/Ethnicity,Other,RACE,RACEOTH
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.5,26.5,,,24.2,28.9,2997,,,,Male,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Gender,Male,GEN,MALE
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.9,23.9,,,21.9,26,4285,,,,Female,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Gender,Female,GEN,FEMALE
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.9,25.9,,,20.9,31.5,621,,,Less than high school,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Education,Less than high school,EDU,EDUHS
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.1,28.1,,,25.2,31.1,2108,,,High school graduate,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Education,High school graduate,EDU,EDUHSGRAD
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.3,24.3,,,21.6,27.2,2029,,,Some college or technical school,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Education,Some college or technical school,EDU,EDUCOTEC
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,22.5,22.5,,,20.3,24.9,2498,,,College graduate,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Education,College graduate,EDU,EDUCOGRAD
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,13.1,13.1,,,9.1,18.4,295,,18 - 24,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Age (years),18 - 24,AGEYR,AGEYR1824
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.6,23.6,,,19.3,28.5,577,,25 - 34,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Age (years),25 - 34,AGEYR,AGEYR2534
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28,28,,,23.7,32.7,768,,35 - 44,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Age (years),35 - 44,AGEYR,AGEYR3544
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.8,30.8,,,26.8,35.1,1067,,45 - 54,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Age (years),45 - 54,AGEYR,AGEYR4554
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.6,30.6,,,27.4,33.9,1540,,55 - 64,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Age (years),55 - 64,AGEYR,AGEYR5564
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,22.9,22.9,,,20.6,25.4,2976,,65 or older,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Age (years),65 or older,AGEYR,AGEYR65PLUS
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.5,28.5,,,24.2,33.2,882,,,,,"Less than $15,000",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"Less than $15,000",INC,INCLESS15
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.8,29.8,,,25.9,34.1,1300,,,,,"$15,000 - $24,999",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"$15,000 - $24,999",INC,INC1525
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26,26,,,21.3,31.4,755,,,,,"$25,000 - $34,999",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"$25,000 - $34,999",INC,INC2535
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.5,25.5,,,21.5,30,924,,,,,"$35,000 - $49,999",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"$35,000 - $49,999",INC,INC3550
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.9,25.9,,,21.8,30.5,872,,,,,"$50,000 - $74,999",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"$50,000 - $74,999",INC,INC5075
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,20.9,20.9,,,18,24.1,1483,,,,,"$75,000 or greater",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"$75,000 or greater",INC,INC75PLUS
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,21,21,,,17.3,25.2,1066,,,,,Data not reported,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,Data not reported,INC,INCNR
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,23.5,23.5,,,21.9,25.2,5283,,,,,,Non-Hispanic White,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.5,34.5,,,29.4,40.1,697,,,,,,Non-Hispanic Black,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.1,25.1,,,21.2,29.4,839,,,,,,Hispanic,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Hispanic,RACE,RACEHIS
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,12.1,12.1,,,5.1,26,100,,,,,,Asian,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Asian,RACE,RACEASN
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.4,31.4,,,16.3,51.7,52,,,,,,American Indian/Alaska Native,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,22.9,22.9,,,14.5,34.3,129,,,,,,2 or more races,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Race/Ethnicity,Other,RACE,RACEOTH
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,42.6,42.6,,,40,45.3,2997,,,,Male,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Gender,Male,GEN,MALE
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,31.2,31.2,,,29.1,33.4,4285,,,,Female,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Gender,Female,GEN,FEMALE
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,32.8,32.8,,,27.4,38.7,621,,,Less than high school,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Education,Less than high school,EDU,EDUHS
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.7,36.7,,,33.7,39.8,2108,,,High school graduate,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Education,High school graduate,EDU,EDUHSGRAD
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.7,36.7,,,33.6,39.9,2029,,,Some college or technical school,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Education,Some college or technical school,EDU,EDUCOTEC
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,40.1,40.1,,,37.4,43,2498,,,College graduate,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Education,College graduate,EDU,EDUCOGRAD
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,19.3,19.3,,,14.8,24.7,295,,18 - 24,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Age (years),18 - 24,AGEYR,AGEYR1824
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35.5,35.5,,,30.6,40.7,577,,25 - 34,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Age (years),25 - 34,AGEYR,AGEYR2534
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,40.8,40.8,,,35.9,45.8,768,,35 - 44,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Age (years),35 - 44,AGEYR,AGEYR3544
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.2,37.2,,,33.1,41.6,1067,,45 - 54,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Age (years),45 - 54,AGEYR,AGEYR4554
2012,2012,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,40.5,40.5,,,37,44.1,1540,,55 - 64,,,,,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q037,VALUE,12,Age (years),55 - 64,AGEYR,AGEYR5564
